startTime=[2020-11-7 10:25:19:459] cbRatio=1.2 reelRatio=1.6 pfRatio=4.44 fhRatio=3.94
format:time carvl carvw cbv cbvNew cbI reelv reelvNew reelI pfv pfvNew pfI fhv fhvNew fhI
[2020-11-7 10:25:22:740] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:740] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:740] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:740] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:740] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:740] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:741] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:741] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:741] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:741] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:741] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:741] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:741] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:742] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:742] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:742] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:742] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:742] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:742] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:742] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:743] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:743] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:743] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:743] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:743] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:743] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:743] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:744] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:744] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:744] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:744] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:744] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:744] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:745] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:745] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:745] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:745] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:745] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:745] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:746] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:746] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:746] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:746] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:746] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:746] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:746] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:747] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:747] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:747] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:747] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:747] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:747] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:747] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:747] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:748] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:748] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:748] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:748] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:748] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:748] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:749] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:749] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:749] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:749] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:749] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:749] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:750] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:750] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:750] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:750] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:750] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:750] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:751] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:751] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:751] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:751] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:751] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:752] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:752] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:752] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:752] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:752] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:752] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:753] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:753] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:753] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:753] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:755] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:755] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:755] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:755] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:755] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:755] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:755] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:756] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:756] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:756] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:756] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:756] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:756] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:756] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:757] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:757] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:757] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:758] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:758] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:758] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:758] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:758] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:758] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:758] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:758] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:759] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:759] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:760] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:760] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:760] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:760] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:760] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:760] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:760] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:760] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:761] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:761] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:761] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:761] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:761] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:761] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:762] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:762] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:762] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:762] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:762] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:763] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:763] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:763] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:763] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:763] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:763] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:764] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:764] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:764] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:764] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:764] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:764] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:765] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:765] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:765] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:765] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:765] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:766] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:766] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:766] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:766] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:766] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:767] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:767] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:767] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:767] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:767] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:767] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:767] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:768] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:768] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:768] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:768] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:768] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:768] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:768] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:769] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:769] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:769] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:769] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:769] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:769] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:769] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:770] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:770] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:770] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:770] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:770] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:770] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:771] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:771] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:771] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:771] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:771] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:771] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:771] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:774] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:774] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:774] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:774] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:774] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:774] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:774] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:775] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:775] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:775] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:775] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:775] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:775] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:775] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:776] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:776] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:776] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:776] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:776] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:776] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:777] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:777] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:777] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:777] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:777] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:777] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:777] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:777] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:778] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:778] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:778] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:778] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:778] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:778] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:779] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:779] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:779] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:779] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:779] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:780] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:780] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:782] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:782] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:782] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:782] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:783] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:783] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:783] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:783] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:783] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:783] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:783] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:783] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
[2020-11-7 10:25:22:783] 0.000 0.000 0 787 0.000 0 656 0.000 0 787 0.000 0 909 0.000
